route_id,agency_id,route_short_name,route_long_name,route_type,route_color,competent_authority,route_desc
4b38c46c73519e14f66e683b0d6476ff,100083,40D,Aravete-Jäneda-Aegviidu,3,3bb5db,Järvamaa ÜTK,"Ei ole käigus riigipühadel"
0824c15b232cb37e637913f4b63afa57,56,41,Balti jaam - Landi,3,de2c42,Tallinna TA,
607eb2e85f346d4a0264ee2998f54d41,60,41,Otepää - Pühajärve - Lutike - Päidla - Pilkuse - Otepää,3,3bb5db,Valga MV,"Liin on käigus ainult koolipäevadel<br>Nendes peatustes sisenemiseks helistada telefonile  6404000 hiljemalt 2 tundi enne liini Otepäält väljumist.<br>Juusa, Pilkuse, Puuraku, Männiku, Kolga, Pilkuse, Alaküla, Tõikamäe, Vastsemõisa, Tülsu, Ööbiku, Kääre,  Kivisoo ja Munamäe  peatusi teenindatakse alates 01.12.2024 ainult nõudmisel"
a961fd0e48b8b956e7b1b96a444fd11c,50,41,Pärnu - Libatse - Lehu,3,3bb5db,Pärnu MV,"Väljumine 5:34: Pärnu-Jaagupis tööpäeviti kell 6:04 kohtumine liiniga 42-4<br>Väljumine 22:15: Vildenau ja Lehu vahelisi peatusi teenindatakse sõitjate olemasolul ja ettetellimisel kuni 19:00 telefonil 449 9060<br>Väljumine 5:34: liiklus toimub laupäev, pühapäev ja riiklikel pühadel, alates 01.05.2025 teenindatakse Lehu ja Mõisaküla peatusi eelmisel päeval kell 07-19 ettehelistamisel tel 4499060<br>Väljumine 6:30: liiklus toimub laupäev, pühapäev ja riiklikel pühadel, alates 01.05.2025 teenindatakse Lehu ja Mõisaküla peatusi eelmisel päeval kell 07-19 ettehelistamisel tel 4499060<br>Väljumine 6:25: Pärnu-Jaagupis tööpäeviti kell 6:35 kohtumine liiniga 42-4"
a7073afb7adabc3be09ffc8118db0646,295,410,Tallinn - Paide - Türi - Viljandi,3,660000,Maanteeamet,
25df2436f5b343643278295790d1dbc8,898970,410,Põltsamaa - Pauastvere - Kalana - Tapiku - Lahavere - Aidu - Jõgeva,3,3bb5db,Jõgeva ÜTK,"Käigus teisipäeviti, liin ei ole käigus riigipühadel"
b79a29860ef9f72e772185b01b538b98,295,410,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
4a6c7261b2cf9bd8e9929a47fa6a4bad,60,4102,Kuressaare-Eikla-Leisi,3,3bb5db,Saare MV,"sõiduplaan kehtib E- R, pühapäeval ja riiklikel pühadel<br>NB! Koolivaheaegadel (suvi kaasaarvatud) on teisipäevadel erinev graafik (liin nr 4108)"
8f1b353a5e7ad038da4951036aebdd3e,60,4103,Leisi-Eikla-Kiratsi-Kuressaare,3,3bb5db,Saare MV,"riiklikel pühadel sõidab pühapäevase graafikuga"
229b7c6883a4857d5ce32f9156f27814,60,4104,Kuressaare-Eikla-Karja-Leisi,3,3bb5db,Saare MV,"riiklikel pühadel kehtib pühapäevane graafik"
ca4eefcd0c4eed0d0fe66eddde724aa0,60,4105,Leisi-Eikla-Kuressaare,3,3bb5db,Saare MV,"riiklikel pühadel kehtib pühapäevane graafik"
a45301286ed8e2fd2eaa470c1b57fea4,60,4106,KUR-Eikla-Leisi-Pammana-Metsk-Leisi(Triigi sadam tellimisel)KUR,3,3bb5db,Saare MV,"Buss peatub Leisis 19:40 - 19:50 (nõudeliini võimalus Triigi sadamasse)<br>dispetseri tel 631 0262 või 5 295 603<br>riiklikel pühadel kehtib pühapäevane graafik"
9b621ed1313820f06a53dcf7de646ae6,60,4108,Kuressaare-Eikla-Leisi-Metsküla-Soela-Leisi,3,3bb5db,Saare MV,"liin on käigus Laupäeval (koolivaheaegadel ka teisipäeval)<br>riiklikel pühadel ei sõida"
218a9aa807e521a46d518347ac4399f2,60,4109,Kuressaare-Maleva- Eikla-Tõrise-Kuressaare,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel<br>Eikla Tõrise lõik ja Tuisu talu tellimisel dispetseri tel 24 h etteteatamisel 5 295 603 või 6 310 262<br>liin on käigus talveperioodil"
365fa17b8e21ac93a05968362e5a9b21,60,42A,Kanepi - Heisri - Ihamaru - Põlva,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
cead7894fa8d0ea8a68e631ee92d5177,898970,411,Jõgeva - Aidu - Lahavere - Tapiku - Kalana - Pauastvere - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Kõpu ja Kose peatus ainult väljumiseks, Uuetoa, Kauru tee, Kauru, Tõivere, Tapiku ja Kaisa on nõudepeatused, mis tähendab seda, et buss sõidab peatustesse ainult siis, kui keegi bussis sõitjatest avaldab soovi või on eelnevalt tehtud tellimus tel 7760321<br>Käigus tööpäevadel v.a. suvisel koolivaheajal, kui liin on käigus teisipäeviti. Liin ei ole käigus riigipühadel."
f50c64db0bb91b0445b3bb546f6d8d3d,295,411,Tartu - Nõo - Arbimäe - Elva,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
6b1133e66e749f1857941fb6fe9a545b,60,4110,Kuressaare-Leisi-Triigi sadam-Leisi-Kuressaare,3,3bb5db,Saare MV,"liin ei ole käigus riigipühadel<br>liin on käigus talveperioodil, kuni suvise Triigi Sõru praamigraafikuni"
cbc259918b3686c524bc23c5121b2512,295,412,Tartu - Nõo - Arbimäe - Elva,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
1fa2ce1c9e69138ca52099864d0cd096,295,413,Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,
c69c5067c85549992e722e6ba1f1f004,295,414,Tartu - Peedu - Elva - Rõngu - Valguta - Elva - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
bd9ca5956d2005a6111d87ad9449d557,295,415,(Illi suvilad) - Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,"ILLI SUVILAD, LAARI, ILLI ja LOOTUSE peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555<br>Ei ole käigus riigipühadel"
945b09f96584ea3d47ff9ddd94855e93,295,416,Tartu - Nõo - Arbimäe - Elva - Puhja asula,3,3bb5db,Tartu MV,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel"
fcd5888f021b1725f594138947eb3749,295,417,Tartu - Elva (kiirliin),3,3bb5db,Tartu MV,"Käigus 16.06.-31.08.<br>Ei ole käigus riigipühadel"
bff9e7d2c05dd3e598d5769d7e86743b,295,418,Tartu - Külitse järve - Haage - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
403129538c26a780aff14c6114f48ca6,295,419,Tartu - Külitse järve - Haage - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
7f70cb178325bc1ccd4a1cc3c06483fe,295,41A,Viru-Kabala - Ulvi - Kantküla - Rakvere,3,3bb5db,Lääne-Viru MV,"Liin ei ole käigus riigipühadel"
e587be214921c4ae9380edcf38fb973f,56,41B,Balti jaam - Kakumäe,3,de2c42,Tallinna TA,
79105834bf7c78c78d62581bfb8586c1,295,41B,Rakvere - Näpi - Sõmeru - Vaeküla - Põlula,3,3bb5db,Lääne-Viru MV,"Liin ei ole käigus riigipühadel"
68efc2f5eff072214c06147875f8ecb4,295,41C,Rakvere - Ulvi - Viru-Kabala,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
c35b548d90857ab812ab9554034b97d3,56,42,Väike-Õismäe - Priisle,3,de2c42,Tallinna TA,
2cbc920188a0d80ee0b8d01a451c6db1,295,42,Rakvere - Võsu - Käsmu,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
d368d48813a06081170dadac2ff58452,898970,420,Põltsamaa - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
eef4c3cb9f9db2c52525f4bf8c5afed2,295,420,Tartu - Nõo - Luke - Elva - Rõngu - Valguta - Elva,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>Käigus 01.09.-15.06.<br>AADU, TAREMETSA, SAULI ja HAANI  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 09:35, telefon 5213555"
de5a19e1fb24311571139879cbd8b6a7,60,4201,Kuressaare-Karja-Leisi-Karja-Eikla-Kuressaare,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel"
371f2eb499f59d2980d4d19869f4788f,60,4202,Leisi-Roobaka-Pärsama-Kuressaare,3,3bb5db,Saare MV,"Liin ei ole käigus riigipühadel"
29a1054dda29fe7cc1769f252c4c1d8f,60,4205,Kuressaare-Pärsama-Leisi-Pärsama-Kuressaare,3,3bb5db,Saare MV,"riiklikel pühadel ei sõida<br>NB! kooliperioodil ja koolivaheaegadel erinevad graafikud"
0b5c5df2f1cd9203d1e7510a6cf76764,60,4206,Kuressaare-Pärsama-Leisi-Roobaka-Pärsama-Kuressaare,3,3bb5db,Saare MV,"riiklikel pühadel kehtib pühapäevane graafik"
0a4e7b7748244d645b3822c35e260c82,60,4207,KUR-Pärsama-Angla-Leisi-(Triigi sadam tellimisel),3,3bb5db,Saare MV,"riiklikel pühadel ei sõida<br>Triigi tr-st nõudeliini  võimalus E K R Triigi sadamasse 18:40 ja Leisist  T N Triigi sadamasse 18:45"
f83d744daf30f49d1eec3fbeb8727507,60,4208,Kuress-Pärsama-Angla-Leisi-Roobaka-Kuress,3,3bb5db,Saare MV,"suveperioodil laupäev pühapäev ja riiklikud pühad sama graafik( ei sõida Triigi sadamasse)<br>talveperioodil pühapäevane graafik kehtib riiklikel pühadel (laupäev ilma Triigi sadamata)"
f919a209ddbc3d1900814ea16fd2fccf,295,421,Tartu - Nõgiaru - Nõo - Nõgiaru - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
263e3d7fefe018c39ab9399d0d898b9d,50,42-1,Pärnu - Pärnu-Jaagupi - Lehu,3,3bb5db,Pärnu MV,
69de67d1f10f19ced8c587c481e6b473,295,422,Elva - Peedu - Nõo - Nõgiaru - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
7505596d9f568f929dbe92495cd2c4dc,50,42-2,Pärnu - Libatse,3,3bb5db,Pärnu MV,
ee7fe96f92ff7a7c1ecd6930726f07ff,295,423,Tartu - Nõo - Tõravere - Nõo - Nõgiaru - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
092561b7e1b55598c6052aedceaa1dae,50,42-3,Pärnu - Rogenese - Pööravere - Uduvere - Pärnu,3,3bb5db,Pärnu MV,"Rogenese ja Altküla tee peatusi teenindatakse ettehelistamisel 4499060"
377d0fa6c3e5a7edb1ed13e1c9095bbe,898970,424,Põltsamaa - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Käigus ka riigipühal juhul, kui riigipühale järgneb tööpäev"
22382b1dfd47b1051640ea8c4dfc8e65,295,424,Tartu - Nõgiaru - Meeri - Luke - Aarike - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel<br>TABULI peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:10, telefon 5213555"
de74e917d87e4d0e030b3ca07f5d5f24,50,42-4,Pärnu-Jaagupi - Lehu,3,3bb5db,Pärnu MV,"Väljumine 6:04: Pärnu-Jaagupis kell 6:04 kohtumine liiniga 41<br>Väljumine 6:19: Pärnu-Jaagupis kell 6:35 kohtumine liiniga 41"
5a7f01a6624d40827535229b1b0f1702,295,425,Tartu - Nõgiaru - Meeri - Nõgiaru - Nõo - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>TABULI peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 14:00, telefon 5213555"
25d0de6b7cfd9bd9227092209dc62043,295,426,Kõrtsi - Meeri - Nõo- Nõgiaru - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
10eafe887fe1fc2029821141989dbd80,295,427,Tartu - Elva - Annikoru - Rannu - Puhja - Ulila - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
6f588a7d251f085c9c8b84d1f4d49275,295,428,Tartu - Nõgiaru - Keeri - Nõgiaru - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>Käigus 01.09.-15.06."
5c609a6e4e564798048c9f7a08b90116,898970,429,Põltsamaa - Pisisaare - Kalana - Pauastvere - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin on käigus tööpäevadel suvisel koolivaheajal, liin ei ole käigus riigipühadel"
7b08ae7e191ce4ce3e65f9e9f9ad7ecd,60,42B,Kanepi - Heisri - Ihamaru - Põlva,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
3011faf13ee04270f684f21e6d3f8a67,60,42C,Põlva - Ihamaru - Krootuse - Heisri - Kanepi,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel."
f3f7729b1c10c386b7b109c52a4b2a96,100047,43,Kärstna - Paistu - Paalalinn - Viljandi,3,3bb5db,Viljandi MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi<br>Väljumine 8:55: Peatused ""Järve tee"", ""Põrga"" ja ""Karuli"" teenindatakse nõudepeatusena ettetellimisel helistades tel. 434 0089 hiljemalt reedel 17:00-ni.<br>Väljumine 15:45: Liin on käigus koolipäevadel<br>Väljumine 19:00: Peatused ""Karuli"", ""Põrga"" ja ""Järve tee"" teenindatakse nõudepeatusena väljumiseks reisijate soovil.<br>Väljumine 12:25: Peatused ""Karuli"", ""Põrga"" ja ""Järve tee"" teenindatakse laupäeviti, pühapäeviti ja riiklikel pühadel nõudepeatusena väljumiseks reisijate soovil."
ed131bf60f130bb2e065da0bd3c34b29,60,43,Jõhvi - Kohtla-Järve - Kohtla-Nõmme,3,3bb5db,Ida-Viru MV,"Riigipühadel kehtib pühapäevane sõiduplaan<br>Rongide hilinemise korral ootab buss Kohtla-Nõmme jaamas ümberistujaid kuni 10 minutit juhul, kui ümberistuv reisija on teatanud ootamise vajadusest telefonil 35 40344. Sel juhul hilineb buss järgmistesse peatustesse."
4f296bf2f4fe5774a5aa3d299b0f7f72,60,43,Kanepi - Suureküla - Ala-Jakobi - Soodomaa - Kanepi,3,3bb5db,Põlva MV,"Käigus koolipäevadel.<br>PEETRIMÕISA peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada hiljemalt 2 tundi enne liini algpeatusest väljumist tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse"
c8fd3f97c19b9596d8719a2e937514f1,295,43,Rakvere - Mädapea,3,3bb5db,Lääne-Viru MV,"Liin ei ole käigus riigipühadel"
0e175db6e82439b53d1e408de2921a73,50,43,Pärnu- Lehu - Kaisma,3,3bb5db,Pärnu MV,"Väljumine 9:05: Annamõisa, Kergu, Kergu kool ja Kaisma peatusi teenindatakse tööpäeviti ettehelistamisel tel 4499060<br>Väljumine 10:10: Annamõisa, Kergu, Kergu kool ja Kaisma peatusi teenindatakse tööpäeviti ettehelistamisel tel 4499060"
176afa74489399202150e09d4778d5d8,898970,430,Põltsamaa - Pajusi - Kalana - Kütimäe - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>Liin 430 saabub Kütimäele 06:44 ja väljub 06:50. Kütimäe peatuses on võimalik ümber istuda Paide ja Põltsamaa suunas: 1.Liin 24A väljub Paidest 06:00 ja saabub Kütimäe peatusesse 06:47 – võimalik on ümber istuda liinile 430, mis Kütimäelt väljub 06:50 Põltsamaa suunas. 2. Liinilt 430 saabumisega 06:44 Kütimäele on võimalik ümber istuda liinile 24A, mis Kütimäelt väljub 06:48 ja saabub Paidesse 07:45. 3. Liin 430 saabub Põltsamaa bussijaama 07:15, seal on võimalik ümber istuda kell 07:21 väljuvale liinile nr 808, mis Tartu bussijaama jõuab 08:15."
3128ced1a6ac64e17e35b6db4e767546,295,430,Tartu - Nõo - Arbimäe - Elva - Illi suvilad,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
754e951771a07adf215a33e634134534,898970,431,Põltsamaa - Pisisaare - Kalana - Kütimäe - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
eb7a4de330f866a0acdbdb0e072c7b16,295,431,Illi suvilad - Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
afc931b1798a055e8b3d684ced32d7f3,898970,432,Põltsamaa - Pisisaare - Kütimäe - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Käigus ka riigipühal juhul, kui riigipühale järgneb tööpäev<br>* Mällule, Uueväljale, Luigele ja Kütimäele sõidab buss reisijate olemasolul või tellimise alusel. Tellimus esitada väljumise päeval telefonil 53332225"
488763157c3c6bcfa13a7ddd64b3145f,295,432,Tartu - Luke - Elva - Rõngu - Elva,3,3bb5db,Tartu MV,
f0a7ff29c1aa55292eea1ba697dba5c8,898970,433,Põltsamaa - Kütimäe - Kalana - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
908c52bac4c922dbab1bcdab04e3833a,295,433,Rukki - Elva - Luke - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
8a53ee3ae7c556f55688c1d37c9c976b,898970,434,Põltsamaa - Pisisaare - Kütimäe - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>Liin 434 saabub Kütimäele 18:09, väljub 18:15. Kütimäe peatuses on võimalik ümber istuda Paide ja Põltsamaa suunas: 1. Liin 24B väljub Paidest 17:20 ja jõuab Kütimäe peatusesse 18:13 – võimalik on ümber istuda liinile 434, mis Kütimäelt väljub 18:15 Põltsamaa suunas. 2. 2. Liinilt 434 saabumisega 18:09 Kütimäele on võimalik ümber istuda liinile 24B, mis Kütimäelt väljub 18:17 ja saabub Paidesse 19:05."
030dea491f0ce1931d500552598fb7b1,295,434,Tartu - Nõo - Luke - Illi suvilad,3,3bb5db,Tartu MV,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel<br>VIINAMÄRDI peatust teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 11:35, telefon 5213555"
10050a448fae883fbdcbb050d9b1a49a,898970,435,Põltsamaa-Pisisaare-Kütimäe-Päinurme-Pisisaare-Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel<br>Buss  sõidab alates Pisisaare peatusest edasi 19:40 reisijate olemasolul või tellimuse alusel, tellimus esitada hiljemalt samal päeval kell 18:00 telefonil 776 0321"
da83be500ba32d378851575162528a8c,295,435,Illi suvilad - Luke - Nõo - Tartu,3,3bb5db,Tartu MV,"Käigus 01.09.-15.06.<br>Ei ole käigus riigipühadel"
737215219eab5f99026decc35a93b71b,898970,436,Põltsamaa - Pisisaare - Kalana - Pauastvere - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin on käigus tööpäevadel v.a suvisel koolivaheajal, liin ei ole käigus riigipühadel"
3b6a63d5fd8121e820a5191ae40a3b79,295,436,Tartu - Nõo - Peedu - Elva - Laguja - (Päidla),3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>KALMEMÄE, ASULA ja PÄIDLA  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 13:25, telefon 5213555"
1f0174c720be59b17f382b2298bb9e6e,898970,437,Põltsamaa - Pajusi - Loopre - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
79cba628897f121481c67981fabd53de,295,437,(Päidla) - Laguja - Elva - Arbimäe - Nõo - Tartu,3,3bb5db,Tartu MV,"PÄIDLA, ASULA ja KALMEMÄE  peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555<br>Ei ole käigus riigipühadel"
e6d67418ee5d53bb6606d06411561d62,898970,438,Põltsamaa - Pauastvere - Kalana - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel.<br>Käigus kõigil tööpäevadel v.a. suvine koolivaheaeg."
5f613735fc65ce329921b2a9fb115aac,295,438,Tartu - Nõo - Arbimäe - Elva - Rõngu - Puka - (Otepää),3,3bb5db,Tartu MV,"HIIEMÄE, AAKRE ASULA, KOMSI, VESKA, KÄHRI, ASTUVERE, PALUPERA KOOL, PALUPERA TEE, MITI, PALU, KOOLITARE, KIRIKUKÜLA, PEDAJAMÄE, TEEMEISTRI ja OTEPÄÄ peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine hiljemalt kell 18:30, telefon 5213555"
7c44136854c929a078ecdd698e5b1f11,898970,439,Põltsamaa - Pisisaare - Kütimäe - Päinurme - Pisisaare - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
30258f78ff5a38db5c019a3ce255ff05,295,439,Rõngu - Valguta - Elva - Peedu - Nõo - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
895c46635492406ab8c000ef23be6269,100047,43A,Pahuvere - Kärstna - Mustla - Kärstna,3,3bb5db,Viljandi MV,"Liin on käigus koolipäevadel<br>Liin ei ole käigus riiklikel pühadel"
8e3950e3742dd2d653a69739c45d17bd,100047,43B,Kärstna - Mustla,3,3bb5db,Viljandi MV,"Liin ei ole käigus riiklikel pühadel<br>Peatused Karuli kuni Järve tee kuni Karuli teenindatakse nõudepeatustena väljumiseks ja sisenemiseks ainult ettehelistamisel tel. 43 40 089 hiljemalt eelmisel päeval kell 18:00"
f4362f1a8906383765e75d9569e288ea,56,44,Viru keskus - P. Pinna,3,de2c42,Tallinna TA,
bc84d4257e0e6adc0aca146970acd823,60,44,Põlgaste - Kanepi - Peetrimõisa - Põlgaste - Kanepi,3,3bb5db,Põlva MV,"Käigus koolipäevadel."
e58f7713897e914a330bcebe6b9a7304,295,44,Rakvere - Väike-Maarja - Simuna - Roela - Rakvere,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
4e59791415b9d01aa676c28a598846fb,898970,440,Põltsamaa - Pisisaare - Kütimäe - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Käigus esmaspäeviti, kolmapäeviti ja reedeti v.a. suvine koolivaheaeg.<br>Liin ei ole käigus riigipühadel."
0a33c38f1ca0cbd6846f91e3977823da,295,440,Tartu - Peedu - Elva - Rõngu - Rannu - Elva - Peedu - Tartu,3,3bb5db,Tartu MV,"SALULAANE, PÜHASTE, PURTSI ja ÜLEJÕE  peatusi teenindatakse ainult nõudmisel. Sisenemisel ettetellimine hiljemalt kell 15:20 telefon 5213555"
705b84d207aff280b5c4d4f0d8c030de,898970,441,Põltsamaa - Pisisaare - Kütimäe - Kalana - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
7db04d5f211b5800cdee512e73cb2840,295,441,Rannu - Valguta - Rõngu - Elva - Arbimäe - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
9ce6b2b198530e86e54618945516e84a,295,442,Elva - Hellenurme - Rõngu - Elva - Arbimäe - Tartu,3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
c0561dc788e518f704c223cc57cd3973,295,443,Tartu - Külitse järve - Tõrvandi - Tartu,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
9046ecfe3e30346df77ff7675ffc828f,295,444,Tartu - Elva (ekspressliin),3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>Käigus 01.09.-15.06."
e3788d2efea63cda666f2340c38ae4fd,295,446,Tartu - Nõo - Arbimäe - Elva,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel"
a0372481ddb1bba72e19963b6701da26,295,447,Tartu - Elva (kiirliin),3,3bb5db,Tartu MV,"Käigus ka riigipühadel"
21037eb85ea1f597202deff031209391,295,448,Tartu - Elva - Erumäe - Karijärve -  Elva,3,3bb5db,Tartu MV,"Ei ole käigus riigipühadel<br>KARIJÄRVE peatuses ootab buss ära reisijad liinilt 503"
29c421257651f67fc901c39b922aac1a,898970,449,Põltsamaa - Adavere - Põltsamaa,3,3bb5db,Jõgeva ÜTK,"Liin on käigus suvisel koolivaheajal E, T, N, R, v.a riigipühadel"
2c55b870bf81a483cb67ff56224ceb0b,295,449,Tartu - Arbimäe - Elva -(Illi suvilad) - (Elva),3,3bb5db,Tartu MV,"Käigus ka riigipühadel<br>LOOTUSE, ILLI, LAARI ja ILLI SUVILAD peatusi teenindatakse ainult nõudmisel. Sisenemiseks ettetellimine sõidule eelneval päeval hiljemalt kell 20:00, telefon 5213555"
1be1bef2a7be5adb04312e8edc2b1dfb,100083,44A,Paide - Mündi - Valgma - Sargvere - Paide,3,3bb5db,Järvamaa ÜTK,"Ei ole käigus riigipühadel"
bb7d522fe2e08392bee90ff597a65993,100047,44A,Mustla - Männimäe - Kantreküla - Viljandi,3,3bb5db,Viljandi MV,"Liin ei ole käigus riiklikel pühadel<br>Peatused Reinumõisa, Puidu, Huntaugu, Reinu tee, Kantreküla, Meierei, Lääne ja Turg reisijatele väljumiseks"
9684be9b87356993b19f5e3856b09708,100083,44B,Paide - Mündi - Valgma - Paide,3,3bb5db,Järvamaa ÜTK,"Ei ole käigus riigipühadel"
34a205c982614ff96c00e72f407a6ce7,100047,44B,Viljandi - Paalalinn - Männimäe - Mustla,3,3bb5db,Viljandi MV,"Riiklikel pühadel toimub liiklus pühapäevase sõiduplaani järgi"
fd5c42bede65fffc2fbfcaf465026b1e,100047,44C,Viljandi - Mustla,3,3bb5db,Viljandi MV,"Väljumine 9:30 peatusest Mustla: Liin on käigus koolipäevadel<br>Viljandisse saabumisel peatused ""Kösti"", ""Kesklinna kool"" ja ""Maramaa"" reisijatele väljumiseks"
1fc81d729e1da52e126206c30d055ee1,56,45,Väike-Õismäe - Ülemiste,3,de2c42,Tallinna TA,
6ea4efdd1b050d970fc4b69fb4b92e58,100047,45,Kärstna - Mustla - Viljandi,3,3bb5db,Viljandi MV,"Liin ei ole käigus riiklikel pühadel<br>Liin on käigus koolipäevadel<br>Viljandisse saabumisel peatused ""Kesklinna kool"" ja ""Maramaa"" reisijatele väljumiseks"
13d023316a85abacf923c98539dc421c,60,45,Jõhvi - Toila - Valaste - Saka - Kohtla-Järve - Jõhvi,3,3bb5db,Ida-Viru MV,"Liin ei ole käigus riigipühadel"
7fec3b5575ce19143972dc583c1d142d,60,45,Põlva - Puskaru - Kanepi - Puskaru - Põlva,3,3bb5db,Põlva MV,"Ei ole käigus riigipühadel.<br>Kiuma küla peatust teenindatakse ainult nõudmisel. Sõidusoovist nõudepeatusesse teavitada bussijuhti sisenemisel. Nõudepeatuses pealetuleku soovi korral teatada eelmisel päeval kella 18ks tel 6404000. Nõudepeatuse tellimisel hilineb buss järgmistesse peatustesse."
2f15805a7f8d8c3e8c109832fa854f3e,295,45,Rakvere - Roela - Simuna - Väike-Maarja - Rakvere,3,3bb5db,Lääne-Viru MV,"Liin on riigipühadel käigus pühapäevase sõiduplaani järgi"
08d9174fa92184fce4c7beb232d30584,898970,450,Põltsamaa - Adavere,3,3bb5db,Jõgeva ÜTK,"Liin ei ole käigus riigipühadel"
747ea831fbd4cd94403093c0d2fa7274,295,450,Tartu - Arbimäe - Elva - Luke -Aarike - Tartu,3,3bb5db,Tartu MV,
